campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:576:256:6144:96:80:32:32:16:4:2:1:4:4:2:1:1:8:7:1:3:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,18.5867054768
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:288:368:6144:16:144:16:4:2:2:2:0:1:1:1:2:1:16:2:1:10:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,18.0213439613
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:224:128:6144:32:96:160:2:1:1:1:0:1:1:2:2:2:21:3:1:18:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,5.54665346642
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:192:272:6144:192:160:16:2:2:1:1:1:1:1:2:1:1:6:4:4:6:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3.62329611288
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:432:64:6144:16:16:448:4:8:1:2:1:2:2:2:2:2:1:1:11:80:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,13.6502117497
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:176:176:6144:16:16:768:8:8:4:2:1:2:2:1:2:1:27:2:1:18:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,11.0453438164
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:128:208:6144:16:16:896:4:2:1:1:0:2:2:1:1:1:36:4:1:7:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,30.6427917493
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,20:512:160:32768:16:16:256:8:2:4:1:1:2:2:2:2:2:1:5:2:2:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,7.61570395718
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,14:160:768:32768:16:32:512:1:1:1:1:1:1:1:1:2:1:7:1:1:2:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,15.1595826753
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,20:32:1536:32768:32:192:128:2:1:1:1:0:1:1:1:1:1:1:1:32:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,1.27788493789
