record_id,run_id,soc,aic,toolkit,workload_id,m,n,k,dtype,trans_a,trans_b,candidate_role,candidate_source,tiling_signature,bank_tiling_signature,success,preflight_mode,median_ms,official_ms,bank_ms,status_vs_official,status_vs_bank,pair_validated
net_log28:template_v2_bl1_fix_04:rank5,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_04,21504,640,176,bf16,1,1,searched,calibration_template_probe,20:640:640:176:192:32:128:4:40:1:20:1:2:2:1:1:1:4:1:10:1:0:20,,1,numeric_signed_axes_full_v3,0.0500884008408,0.0499851989746,0.0496439981461,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_04:rank6,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_04,21504,640,176,bf16,1,1,searched,calibration_template_probe,20:256:640:176:256:128:64:3:15:1:5:0:3:3:2:2:1:1:1:0:0:0:1020,,1,numeric_signed_axes_full_v3,0.0497068023682,0.0499851989748,0.0496439981461,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_05:rank1,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_05,21760,656,192,fp16,0,0,searched,calibration_template_probe,2:10880:656:192:32:112:16:24:72:1:6:1:12:12:2:1:1:1:1:2:1:2:20,,1,numeric_signed_axes_full_v3,0.0893336009979,0.0892883968353,0.0892996025085,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_05:rank2,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_05,21760,656,192,fp16,0,0,searched,calibration_template_probe,20:816:656:192:256:240:16:24:36:1:3:0:12:12:1:2:1:1:1:27:1:1:20,,1,numeric_signed_axes_full_v3,0.0892856025696,0.0892883968349,0.0892996025083,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_05:rank3,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_05,21760,656,192,fp16,0,0,searched,calibration_template_probe,20:992:656:192:48:80:32:6:54:1:9:1:6:6:1:1:1:3:1:8:1:2:20,,1,numeric_signed_axes_full_v3,0.0893095970154,0.0892883968353,0.0892996025085,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_05:rank4,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_05,21760,656,192,fp16,0,0,searched,calibration_template_probe,3:7264:656:192:48:16:16:12:984:1:41:0:12:12:1:2:1:1:1:3:1:0:20,,1,numeric_signed_axes_full_v3,0.0892663955688,0.089288396835,0.0892996025082,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_05:rank5,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_05,21760,656,192,fp16,0,0,searched,calibration_template_probe,20:640:656:192:128:192:128:4:8:1:4:1:2:2:1:1:1:34:1:1:1:1:20,,1,numeric_signed_axes_full_v3,0.0893136024475,0.0893099975586,0.0893159961699,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_05:rank6,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_05,21760,656,192,fp16,0,0,searched,calibration_template_probe,20:256:656:192:256:128:64:3:18:1:6:0:3:3:2:2:1:1:1:0:0:0:1020,,1,numeric_signed_axes_full_v3,0.0892644023895,0.089309997559,0.0893159961697,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_06:rank1,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_06,22016,672,208,bf16,0,1,searched,calibration_template_probe,2:11008:672:208:32:112:16:26:78:1:6:1:13:13:2:1:1:1:1:2:1:2:20,,1,numeric_signed_axes_full_v3,2.57730407715,0.0824003982545,0.0816355991365,regressed,regressed,1
net_log28:template_v2_bl1_fix_06:rank2,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_06,22016,672,208,bf16,0,1,searched,calibration_template_probe,20:640:672:208:256:64:16:13:143:1:11:0:13:13:2:2:2:35:1:1:1:1:20,,1,numeric_signed_axes_full_v3,0.133573598862,0.0824003982544,0.0816355991364,regressed,regressed,1
net_log28:template_v2_bl1_fix_06:rank3,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_06,22016,672,208,bf16,0,1,searched,calibration_template_probe,20:592:672:208:512:112:16:13:78:1:6:1:13:13:1:1:1:4:1:12:1:0:20,,0,runtime_rejected,,,,,,0
net_log28:template_v2_bl1_fix_06:rank4,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_06,22016,672,208,bf16,0,1,searched,calibration_template_probe,19:1168:672:208:416:128:16:13:78:1:6:0:13:13:2:1:1:1:1:19:1:2:20,,0,runtime_rejected,,,,,,0
net_log28:template_v2_bl1_fix_06:rank5,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_06,22016,672,208,bf16,0,1,searched,calibration_template_probe,20:960:672:208:32:192:16:26:52:1:4:0:13:13:2:1:1:5:1:5:1:2:20,,1,numeric_signed_axes_full_v3,0.449411582947,0.0823268032074,0.0816355991362,regressed,regressed,1
net_log28:template_v2_bl1_fix_06:rank6,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_06,22016,672,208,bf16,0,1,searched,calibration_template_probe,20:256:672:208:256:128:64:4:24:1:6:0:4:4:2:2:1:1:1:0:0:0:1020,,0,runtime_rejected,,,,,,0
net_log28:template_v2_bl1_fix_07:rank1,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_07,22272,688,224,fp16,1,0,searched,calibration_template_probe,1:22272:688:224:96:112:32:14:49:1:7:0:7:7:1:1:1:1:1:1:1:2:20,,1,numeric_signed_axes_full_v3,0.094599199295,0.0946323966978,0.0945703983307,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_07:rank2,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_07,22272,688,224,fp16,1,0,searched,calibration_template_probe,20:560:688:224:256:64:32:7:77:1:11:1:7:7:2:2:2:4:1:11:1:0:20,,1,numeric_signed_axes_full_v3,0.09458319664,0.0946323966983,0.0945703983307,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_07:rank3,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_07,22272,688,224,fp16,1,0,searched,calibration_template_probe,20:1072:688:224:48:32:16:28:308:1:22:0:14:14:2:2:2:3:1:7:1:2:20,,1,numeric_signed_axes_full_v3,0.0946343994141,0.094632396698,0.0945703983307,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_07:rank4,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_07,22272,688,224,fp16,1,0,searched,calibration_template_probe,17:1312:688:224:320:48:48:5:75:1:15:0:5:5:2:1:1:1:1:17:1:2:20,,1,numeric_signed_axes_full_v3,0.0945547962189,0.0946323966981,0.0945703983304,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_07:rank5,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_07,22272,688,224,fp16,1,0,searched,calibration_template_probe,20:592:688:224:96:512:32:7:14:1:2:1:7:7:1:2:1:1:1:38:1:1:20,,1,numeric_signed_axes_full_v3,0.0946068000793,0.0945835971832,0.0945703983307,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_07:rank6,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_07,22272,688,224,fp16,1,0,searched,calibration_template_probe,20:256:688:224:256:128:64:4:24:1:6:0:4:4:2:2:1:1:1:0:0:0:1020,,1,numeric_signed_axes_full_v3,0.0945664024353,0.0945835971833,0.0945703983311,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_08:rank1,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_08,22528,688,240,bf16,1,1,searched,calibration_template_probe,1:22528:688:240:96:112:32:8:56:1:7:0:8:8:1:1:1:1:1:1:1:1:20,,1,numeric_signed_axes_full_v3,0.0995952033997,0.0995156002045,0.0994104003906,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_08:rank2,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_08,22528,688,240,bf16,1,1,searched,calibration_template_probe,20:656:688:240:128:128:16:15:90:1:6:0:15:15:2:2:2:4:1:11:1:2:20,,1,numeric_signed_axes_full_v3,0.0994147968292,0.0995156002042,0.0994104003906,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_08:rank3,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_08,22528,688,240,bf16,1,1,searched,calibration_template_probe,20:752:688:240:64:32:16:15:330:1:22:1:15:15:1:2:1:8:1:4:1:1:20,,1,numeric_signed_axes_full_v3,0.0996500015259,0.0995156002045,0.0994104003906,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_08:rank4,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_08,22528,688,240,bf16,1,1,searched,calibration_template_probe,20:736:688:240:112:16:240:1:43:1:43:0:1:1:1:1:1:1:1:31:1:0:20,,1,numeric_signed_axes_full_v3,0.0994487953186,0.099515600205,0.0994104003906,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_08:rank5,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_08,22528,688,240,bf16,1,1,searched,calibration_template_probe,20:1136:688:240:240:64:32:8:88:1:11:1:8:8:2:2:2:1:1:20:1:1:20,,1,numeric_signed_axes_full_v3,0.0995891952515,0.0995156002045,0.0994227981567,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_08:rank6,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_08,22528,688,240,bf16,1,1,searched,calibration_template_probe,20:256:688:240:256:128:64:4:24:1:6:0:4:4:2:2:1:1:1:0:0:0:1020,,1,numeric_signed_axes_full_v3,0.0994688034058,0.0995156002043,0.0994227981567,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_09:rank1,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_09,22784,672,256,fp16,0,0,searched,calibration_template_probe,2:11392:672:256:32:112:16:32:96:1:6:1:16:16:2:1:1:1:1:2:1:2:20,,1,numeric_signed_axes_full_v3,0.0852515983582,0.0853343963627,0.0867675971984,within_noise,improved,1
net_log28:template_v2_bl1_fix_09:rank2,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_09,22784,672,256,fp16,0,0,searched,calibration_template_probe,20:848:672:256:112:64:256:1:11:1:11:0:1:1:1:2:1:9:1:3:1:0:20,,1,numeric_signed_axes_full_v3,0.0864111995697,0.0853343963623,0.0867675971988,regressed,within_noise,1
net_log28:template_v2_bl1_fix_09:rank3,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_09,22784,672,256,fp16,0,0,searched,calibration_template_probe,20:1152:672:256:256:240:16:16:48:1:3:1:16:16:1:1:1:1:1:20:1:1:20,,1,numeric_signed_axes_full_v3,0.0854607963562,0.0853343963623,0.0867675971988,within_noise,improved,1
net_log28:template_v2_bl1_fix_09:rank4,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_09,22784,672,256,fp16,0,0,searched,calibration_template_probe,20:672:672:256:32:64:32:16:88:1:11:1:8:8:2:1:1:1:1:34:1:0:20,,1,numeric_signed_axes_full_v3,0.0862928009033,0.0853343963623,0.0867675971985,regressed,within_noise,1
net_log28:template_v2_bl1_fix_09:rank5,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_09,22784,672,256,fp16,0,0,searched,calibration_template_probe,20:800:672:256:128:128:16:32:96:1:6:0:16:16:1:1:1:5:1:6:1:2:20,,1,numeric_signed_axes_full_v3,0.0852503967285,0.0851443958282,0.0867675971985,within_noise,improved,1
net_log28:template_v2_bl1_fix_09:rank6,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_09,22784,672,256,fp16,0,0,searched,calibration_template_probe,20:256:672:256:256:128:64:4:24:1:6:0:4:4:2:2:1:1:1:0:0:0:1020,,1,numeric_signed_axes_full_v3,0.0862036037445,0.0851443958282,0.0867675971985,regressed,within_noise,1
net_log28:template_v2_bl1_fix_10:rank1,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_10,23040,496,272,bf16,0,1,searched,calibration_template_probe,1:23040:496:272:48:16:16:17:527:1:31:0:17:17:1:1:1:1:1:1:1:0:20,,1,numeric_signed_axes_full_v3,0.0869219970703,0.0876023960113,0.0867739963531,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_10:rank2,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_10,23040,496,272,bf16,0,1,searched,calibration_template_probe,20:800:496:272:128:128:48:12:24:1:4:0:6:6:2:2:2:5:1:6:1:2:20,,1,numeric_signed_axes_full_v3,0.0874763965607,0.0876023960113,0.0867739963531,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_10:rank3,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_10,23040,496,272,bf16,0,1,searched,calibration_template_probe,20:1152:496:272:32:336:64:5:10:1:2:1:5:5:2:1:1:1:1:20:1:1:20,,1,numeric_signed_axes_full_v3,0.0876323986053,0.0876023960114,0.0867739963531,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_10:rank4,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_10,23040,496,272,bf16,0,1,searched,calibration_template_probe,2:11520:496:272:224:32:16:34:272:1:16:1:17:17:1:2:1:1:1:2:1:2:20,,1,numeric_signed_axes_full_v3,0.0874176025391,0.0876023960113,0.0867739963531,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_10:rank5,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_10,23040,496,272,bf16,0,1,searched,calibration_template_probe,11:2096:496:272:16:16:272:1:31:1:31:0:1:1:1:2:1:6:1:2:1:2:20,,1,numeric_signed_axes_full_v3,0.0869384002686,0.0868616008759,0.0867739963531,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_10:rank6,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_10,23040,496,272,bf16,0,1,searched,calibration_template_probe,20:256:496:272:256:128:64:5:20:1:4:0:5:5:2:2:1:1:1:0:0:0:1020,,1,numeric_signed_axes_full_v3,0.0868420028687,0.086861600876,0.0867739963531,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_11:rank1,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_11,23296,496,288,fp16,1,0,searched,calibration_template_probe,1:23296:496:288:48:16:16:18:558:1:31:0:18:18:1:1:1:1:1:1:1:0:20,,1,numeric_signed_axes_full_v3,0.0699535989761,0.06992000103,0.0699179983139,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_11:rank2,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_11,23296,496,288,fp16,1,0,searched,calibration_template_probe,20:976:496:288:288:48:16:18:198:1:11:1:18:18:2:2:2:1:1:24:1:1:20,,1,numeric_signed_axes_full_v3,0.0697879981995,0.0699200010298,0.0699179983139,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_11:rank3,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_11,23296,496,288,fp16,1,0,searched,calibration_template_probe,20:688:496:288:32:64:32:18:72:1:8:1:9:9:2:1:1:1:1:34:1:0:20,,1,numeric_signed_axes_full_v3,0.0698859977722,0.0699200010301,0.0699179983141,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_11:rank4,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_11,23296,496,288,fp16,1,0,searched,calibration_template_probe,11:2128:496:288:16:16:288:1:31:1:31:0:1:1:1:2:1:6:1:2:1:2:20,,1,numeric_signed_axes_full_v3,0.0698252010345,0.06992000103,0.069917998314,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_11:rank5,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_11,23296,496,288,fp16,1,0,searched,calibration_template_probe,20:752:496:288:80:48:288:1:11:1:11:0:1:1:1:2:1:1:1:31:1:0:20,,1,numeric_signed_axes_full_v3,0.0699499988556,0.069870800972,0.0698475980759,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_11:rank6,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_11,23296,496,288,fp16,1,0,searched,calibration_template_probe,20:256:496:288:256:128:64:5:20:1:4:0:5:5:2:2:1:1:1:0:0:0:1020,,1,numeric_signed_axes_full_v3,0.0699747991562,0.069870800972,0.0698475980759,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_12:rank1,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_12,23552,464,304,bf16,1,1,searched,calibration_template_probe,1:23552:464:304:48:16:16:19:551:1:29:0:19:19:1:1:1:1:1:1:1:0:20,,1,numeric_signed_axes_full_v3,0.0773432016373,0.0769924020767,0.0769360017776,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_12:rank2,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_12,23552,464,304,bf16,1,1,searched,calibration_template_probe,20:992:464:304:288:48:16:19:190:1:10:1:19:19:2:2:2:1:1:24:1:1:20,,1,numeric_signed_axes_full_v3,0.0770663976669,0.0769924020767,0.0769360017776,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_12:rank3,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_12,23552,464,304,bf16,1,1,searched,calibration_template_probe,20:1024:464:304:32:192:16:19:57:1:3:0:19:19:2:1:1:4:1:6:1:1:20,,1,numeric_signed_axes_full_v3,0.0772660017014,0.0769924020767,0.0769360017776,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_12:rank4,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_12,23552,464,304,bf16,1,1,searched,calibration_template_probe,2:11776:464:304:128:128:16:38:76:1:4:1:19:19:2:2:2:1:1:2:1:0:20,,1,numeric_signed_axes_full_v3,0.0772395992279,0.0769924020767,0.0769360017776,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_12:rank5,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_12,23552,464,304,bf16,1,1,searched,calibration_template_probe,11:2144:464:304:16:16:304:1:29:1:29:0:1:1:1:2:1:6:1:2:1:2:20,,1,numeric_signed_axes_full_v3,0.077345199585,0.0769924020767,0.0769140005112,within_noise,within_noise,1
net_log28:template_v2_bl1_fix_12:rank6,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_fix_12,23552,464,304,bf16,1,1,searched,calibration_template_probe,20:256:464:304:256:128:64:5:20:1:4:0:5:5:2:2:1:1:1:0:0:0:1020,,1,numeric_signed_axes_full_v3,0.0772556018829,0.0769924020767,0.0769140005112,within_noise,within_noise,1
net_log28:template_v2_bl1_vec_01:rank1,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_01,15616,608,64,fp32,0,0,searched,calibration_template_probe,2:7808:608:64:16:16:16:8:152:1:38:1:4:4:2:2:2:2:1:1:1:1:20,,1,numeric_signed_axes_full_v3,0.0748687982559,0.0749308013917,0.0746260023117,within_noise,within_noise,1
net_log28:template_v2_bl1_vec_01:rank2,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_01,15616,608,64,fp32,0,0,searched,calibration_template_probe,20:544:608:64:384:160:16:8:32:1:4:0:4:4:1:1:1:1:1:29:1:2:20,,1,numeric_signed_axes_full_v3,0.074692401886,0.0749308013918,0.0746260023117,within_noise,within_noise,1
net_log28:template_v2_bl1_vec_01:rank3,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_01,15616,608,64,fp32,0,0,searched,calibration_template_probe,20:720:608:64:32:96:16:4:28:1:7:1:4:4:1:1:1:22:1:1:1:2:20,,1,numeric_signed_axes_full_v3,0.0754296016693,0.0749308013916,0.0746260023117,within_noise,regressed,1
net_log28:template_v2_bl1_vec_01:rank4,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_01,15616,608,64,fp32,0,0,searched,calibration_template_probe,3:5216:608:64:48:176:16:8:16:1:4:0:4:4:2:1:1:1:1:3:1:0:20,,1,numeric_signed_axes_full_v3,0.0752983999252,0.0749308013916,0.0746260023117,within_noise,within_noise,1
net_log28:template_v2_bl1_vec_01:rank5,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_01,15616,608,64,fp32,0,0,searched,calibration_template_probe,20:528:608:64:32:416:32:4:8:1:2:1:2:2:2:1:1:1:1:30:1:1:20,,1,numeric_signed_axes_full_v3,0.0749168014526,0.0748275995255,0.0752551984789,within_noise,within_noise,1
net_log28:template_v2_bl1_vec_01:rank6,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_01,15616,608,64,fp32,0,0,searched,calibration_template_probe,20:128:608:64:128:128:64:1:5:1:5:0:1:1:2:2:1:1:1:0:0:0:2020,,1,numeric_signed_axes_full_v3,0.0747384023666,0.0748275995258,0.0752551984788,within_noise,within_noise,1
net_log28:template_v2_bl1_vec_02:rank1,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_02,15872,544,80,fp32,0,1,searched,calibration_template_probe,1:15872:544:80:64:48:8:10:120:1:12:0:10:10:1:1:1:1:1:1:1:2:20,,1,numeric_signed_axes_full_v3,3.13319549561,0.074218401909,0.0741196012497,regressed,regressed,1
net_log28:template_v2_bl1_vec_02:rank2,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_02,15872,544,80,fp32,0,1,searched,calibration_template_probe,20:672:544:80:144:80:16:10:70:1:7:1:5:5:2:2:2:1:1:24:1:1:20,,0,runtime_rejected,,,,,,0
net_log28:template_v2_bl1_vec_02:rank3,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_02,15872,544,80,fp32,0,1,searched,calibration_template_probe,20:464:544:80:32:64:16:10:45:1:9:1:5:5:2:1:1:1:1:35:1:0:20,,0,runtime_rejected,,,,,,0
net_log28:template_v2_bl1_vec_02:rank4,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_02,15872,544,80,fp32,0,1,searched,calibration_template_probe,20:640:544:80:640:48:8:10:120:1:12:0:10:10:1:2:1:1:1:25:1:0:20,,0,runtime_rejected,,,,,,0
net_log28:template_v2_bl1_vec_02:rank5,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_02,15872,544,80,fp32,0,1,searched,calibration_template_probe,13:1232:544:80:16:16:40:2:68:1:34:0:2:2:1:2:1:5:1:3:1:2:20,,1,numeric_signed_axes_full_v3,0.966503982544,0.0742184019089,0.0741196012497,regressed,regressed,1
net_log28:template_v2_bl1_vec_02:rank6,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_02,15872,544,80,fp32,0,1,searched,calibration_template_probe,20:128:544:80:128:128:64:2:10:1:5:0:2:2:2:2:1:1:1:0:0:0:2020,,0,runtime_rejected,,,,,,0
net_log28:template_v2_bl1_vec_03:rank1,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_03,16128,528,96,fp32,0,0,searched,calibration_template_probe,5:3232:528:96:16:16:16:6:198:1:33:0:6:6:2:2:2:3:1:2:1:2:20,,1,numeric_signed_axes_full_v3,0.102880001068,0.102098798752,0.101188802719,within_noise,regressed,1
net_log28:template_v2_bl1_vec_03:rank2,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_03,16128,528,96,fp32,0,0,searched,calibration_template_probe,20:576:528:96:304:16:48:4:66:1:33:1:2:2:1:1:1:1:1:28:1:0:20,,1,numeric_signed_axes_full_v3,0.101355600357,0.102098798752,0.101188802719,within_noise,within_noise,1
net_log28:template_v2_bl1_vec_03:rank3,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_03,16128,528,96,fp32,0,0,searched,calibration_template_probe,20:528:528:96:144:32:48:2:68:1:17:0:2:2:2:2:2:1:1:31:1:1:20,,1,numeric_signed_axes_full_v3,0.102125597,0.102098798752,0.101188802719,within_noise,within_noise,1
net_log28:template_v2_bl1_vec_03:rank4,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_03,16128,528,96,fp32,0,0,searched,calibration_template_probe,20:464:528:96:16:96:16:12:36:1:6:0:6:6:1:1:1:35:1:1:1:0:20,,1,numeric_signed_axes_full_v3,0.101059999466,0.102098798752,0.101188802719,improved,within_noise,1
net_log28:template_v2_bl1_vec_03:rank5,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_03,16128,528,96,fp32,0,0,searched,calibration_template_probe,3:5376:528:96:48:176:16:12:18:1:3:0:6:6:2:1:1:1:1:3:1:0:20,,1,numeric_signed_axes_full_v3,0.101913995743,0.102098798752,0.101129198074,within_noise,within_noise,1
net_log28:template_v2_bl1_vec_03:rank6,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_03,16128,528,96,fp32,0,0,searched,calibration_template_probe,20:128:528:96:128:128:64:2:10:1:5:0:2:2:2:2:1:1:1:0:0:0:2020,,1,numeric_signed_axes_full_v3,0.101386404037,0.102098798752,0.101129198074,within_noise,within_noise,1
net_log28:template_v2_bl1_vec_04:rank1,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_04,16384,512,112,fp32,0,1,searched,calibration_template_probe,3:5472:512:112:48:16:8:28:448:1:32:0:14:14:1:1:1:3:1:1:1:1:20,,1,numeric_signed_axes_full_v3,4.84905212402,0.0539236021044,0.0524327993393,regressed,regressed,1
net_log28:template_v2_bl1_vec_04:rank2,net_log28,Ascend910B3,20,8.1.RC1+toolkit-7.7.0.1.225,template_v2_bl1_vec_04,16384,512,112,fp32,0,1,searched,calibration_template_probe,20:448:512:112:144:96:8:28:84:1:6:1:14:14:2:2:2:1:1:37:1:2:20,,1,numeric_signed_axes_full_v3,0.105086402893,0.0539236021042,0.0524327993393,regressed,regressed,1
