campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,12:288:1200:5120:288:80:96:2:2:1:1:0:2:2:1:1:1:1:1:4:3:0:0,contract_global,0.14321439743,1.00298059955282,1.00307331982326,within_noise,within_noise,0.9991560198003234
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,14:144:1792:5120:144:224:128:1:1:1:1:0:1:1:1:1:1:3:1:3:2:0:0,contract_global,0.142805595398,1.00011761570183,1.00021007130468,within_noise,within_noise,1.0002198669897044
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,14:128:1792:5120:128:192:80:4:8:1:4:1:2:2:2:1:1:7:2:1:1:0:0,contract_global,0.142496004105,0.99794943940865,0.998041694574897,within_noise,within_noise,1.000993393100606
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,12:272:1200:5120:272:32:96:4:16:1:4:1:4:4:1:2:1:2:2:2:2:0:0,contract_global,0.142967996597,1.00125496819414,1.00134752893965,within_noise,within_noise,0.9999469391144805
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,14:128:1792:5120:32:144:128:2:8:1:4:1:1:1:2:1:1:7:2:1:1:0:0,contract_global,0.142488803864,0.997899013607404,0.997991264111473,within_noise,within_noise,1.0011611217437575
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:32:608:5120:32:48:192:2:2:1:1:0:2:2:2:2:1:6:1:5:6:0:0,contract_global,0.14281080246,1.00015408258078,1.00024654155476,within_noise,within_noise,1.0003279406106818
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:64:400:5120:64:32:512:2:2:1:1:1:2:2:1:2:1:14:1:1:9:0:0,contract_global,0.142759599686,0.999795491612236,0.999887917443908,within_noise,within_noise,1.001745351506066
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:640:336:16:160:16:16:4:4:4:4:0:1:1:1:2:1:1:3:2:4:1:2,contract_global,0.143095598221,1.00214860707154,1.00224125042941,within_noise,within_noise,1.0709267692048234
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,4:384:3584:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:3:1:0:3,contract_global,0.142539997101,0.998257537774262,0.998349821420356,within_noise,within_noise,1.0872337650187476
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:160:128:5120:16:32:256:2:8:1:4:0:1:1:2:1:1:1:3:6:11:0:0,contract_global,0.142505998611,0.998019434444383,0.998111696077551,within_noise,within_noise,1.0002204321367065
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,14:128:1792:16:96:48:16:1:2:1:1:1:1:1:2:1:1:3:1:3:2:1:2,contract_global,0.142811603546,1.00015969286674,1.00025215235978,within_noise,within_noise,1.1000168338595484
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:32:3584:5120:32:16:32:2:4:1:1:1:2:2:2:2:1:28:1:1:1:0:0,contract_global,0.142923202515,1.00094125954439,1.00103379128873,within_noise,within_noise,0.999316115224503
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:672:48:5120:672:32:16:4:4:1:1:1:4:4:1:2:1:2:19:1:4:2:0,contract_global,0.142496004105,0.99794943940865,0.998041694574897,within_noise,within_noise,0.9979774201626189
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:256:736:6144:256:112:32:8:16:1:4:0:4:4:1:2:1:1:1:18:7:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:1152:1024:6144:48:16:640:4:8:1:2:0:4:4:1:1:1:2:2:2:3:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,20:208:736:6144:80:224:128:2:8:1:2:1:2:2:2:1:1:23:1:1:7:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,3
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,8:4608:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:14:1:3,contract_global,2.7420300293,2.62530786269745,2.5782899683842,regressed,regressed,1.8510519244223607
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,8:384:5120:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:12:1:0:3,contract_global,2.74198242187,2.62526228180904,2.57824520383155,regressed,regressed,2.0160864124508047
