campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio,verified,structured_verified
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,16:384:6144:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:15:1:0:3,contract_global,6.65608703613,3.3916044026432,3.38414580242543,regressed,regressed,1.2063328623569816,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,8:384:6144:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:15:1:0:3,contract_global,5.93575378418,3.021973159722,3.01431029168967,regressed,regressed,1.1776223340734153,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,8:5632:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:16:1:3,contract_global,5.83108154297,2.96868309497138,2.96115535545448,regressed,regressed,1.1654848646107823,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,20:944:416:256:96:48:16:128:64:4:4:1:16:16:1:1:1:3:4:2:4:2:2,contract_global,33.4716870117,17.1073987377135,16.9976812226616,regressed,regressed,1.381163114385851,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_dense_large,5632,6144,7680,fp16,0,0,14:416:6144:7680:48:160:16:8:8:4:2:1:2:2:2:2:2:14:1:1:1:0:0,runtime_rejected,,1,1,runtime_rejected,runtime_rejected,,0,0
balanced_racing_net_log21,Ascend910B3,20,external_v4_k_shallow,2304,2560,448,fp16,0,0,20:576:512:448:224:48:112:4:1:2:1:0:1:1:1:1:1:4:1:1:5:0:0,contract_global,0.0339168000221,1.00687140269986,1.005001812088,within_noise,within_noise,1.0030507484859574,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_k_shallow,2304,2560,448,fp16,0,0,20:576:512:448:48:48:16:8:32:1:4:0:8:8:1:2:1:1:3:4:2:0:0,contract_global,0.0339007997513,1.00639641051057,1.00452770187839,within_noise,within_noise,1.000238907380661,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_k_shallow,2304,2560,448,fp16,0,0,16:576:640:448:48:48:16:8:32:1:2:0:8:8:1:1:1:1:1:4:4:0:0,contract_global,0.0339407992363,1.00086896445564,1.00896175883245,within_noise,within_noise,1.0001026739813128,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_k_shallow,2304,2560,448,fp16,0,0,14:1152:384:448:48:384:64:2:4:1:1:0:2:2:2:1:1:2:1:1:7:0:0,contract_global,0.0338971996307,0.999583270156164,1.0076656687068,within_noise,within_noise,1.000648832579625,1,1
balanced_racing_net_log21,Ascend910B3,20,external_v4_k_shallow,2304,2560,448,fp16,0,0,14:336:1280:448:48:176:64:16:4:4:1:1:2:2:2:2:2:1:2:7:1:0:0,contract_global,0.0339192008972,1.00023205820152,1.00831970270194,within_noise,within_noise,1.0035007954829847,1,1
