campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,18:400:448:192:32:32:48:32:16:4:4:1:4:4:1:2:1:3:1:4:2:1:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,14:384:896:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:10:1:0:3
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:896:192:5120:48:32:224:2:1:1:1:1:1:1:2:2:2:4:5:1:1:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:1792:96:5120:16:16:1024:2:8:1:4:1:1:1:1:2:1:2:10:1:1:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,19:3584:48:5120:16:16:192:8:24:1:3:1:8:8:1:2:1:1:7:1:3:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:448:96:1280:32:32:160:24:16:3:2:0:8:8:1:1:1:8:1:1:10:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:896:192:5120:48:48:16:16:64:2:4:1:8:8:2:1:1:1:2:4:3:1:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,10:368:896:5120:32:32:64:32:32:2:4:0:8:8:1:1:1:5:1:2:1:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,10:368:896:5120:16:128:128:4:2:2:2:0:1:1:2:2:2:5:1:2:1:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,11:336:896:5120:272:96:16:2:2:1:1:1:2:2:1:1:1:4:1:3:1:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:400:224:5120:16:32:16:1:2:1:2:0:1:1:2:2:2:9:2:1:3:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,7:3584:144:5120:144:144:80:4:1:4:1:0:1:1:1:2:1:1:2:1:4:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:304:224:5120:16:16:768:16:4:4:2:1:2:2:1:1:1:3:1:5:4:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:256:192:5120:64:96:256:2:1:2:1:0:1:1:2:1:1:7:2:2:4:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,3:3584:304:5120:16:304:16:32:4:4:1:0:4:4:2:2:1:1:1:1:3:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:224:96:5120:16:80:16:4:4:2:1:0:2:2:1:1:1:16:2:1:8:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:256:48:5120:256:16:80:1:1:1:1:1:1:1:1:2:1:1:1:14:19:1:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:304:16:5120:208:16:48:2:1:1:1:0:1:1:2:2:2:1:56:12:1:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_tall,3584,896,5120,fp16,0,0,20:288:16:5120:96:16:16:8:2:2:1:1:2:2:2:1:1:13:7:1:8:0:0
